id,month,label
435,1993-08-01,joblessness
436,1993-08-01,FE
437,1993-08-01,employment
438,1993-08-01,employment
439,1993-08-01,training
440,1993-08-01,training
441,1993-08-01,joblessness
442,1993-08-01,training
443,1993-08-01,training
444,1993-08-01,employment
445,1993-08-01,joblessness
446,1993-08-01,joblessness
447,1993-08-01,joblessness
448,1993-08-01,joblessness
449,1993-08-01,school
450,1993-08-01,school
451,1993-08-01,school
452,1993-08-01,school
453,1993-08-01,school
454,1993-08-01,school
455,1993-08-01,joblessness
456,1993-08-01,joblessness
457,1993-08-01,training
458,1993-08-01,joblessness
459,1993-08-01,joblessness
460,1993-08-01,joblessness
461,1993-08-01,joblessness
462,1993-08-01,joblessness
463,1993-08-01,FE
464,1993-08-01,FE
465,1993-08-01,FE
466,1993-08-01,FE
467,1993-08-01,school
468,1993-08-01,FE
469,1993-08-01,joblessness
470,1993-08-01,FE
471,1993-08-01,joblessness
472,1993-08-01,training
473,1993-08-01,training
474,1993-08-01,school
475,1993-08-01,joblessness
476,1993-08-01,training
477,1993-08-01,school
478,1993-08-01,FE
479,1993-08-01,FE
480,1993-08-01,school
481,1993-08-01,employment
482,1993-08-01,training
483,1993-08-01,employment
484,1993-08-01,FE
485,1993-08-01,employment
486,1993-08-01,joblessness
487,1993-08-01,joblessness
488,1993-08-01,employment
489,1993-08-01,FE
490,1993-08-01,school
491,1993-08-01,FE
492,1993-08-01,joblessness
493,1993-08-01,joblessness
494,1993-08-01,joblessness
495,1993-08-01,employment
496,1993-08-01,employment
497,1993-08-01,FE
498,1993-08-01,joblessness
499,1993-08-01,training
500,1993-08-01,joblessness
501,1993-08-01,employment
502,1993-08-01,employment
503,1993-08-01,FE
504,1993-08-01,school
505,1993-08-01,school
506,1993-08-01,FE
507,1993-08-01,FE
508,1993-08-01,joblessness
509,1993-08-01,joblessness
510,1993-08-01,training
511,1993-08-01,training
512,1993-08-01,employment
513,1993-08-01,employment
514,1993-08-01,training
515,1993-08-01,joblessness
516,1993-08-01,joblessness
517,1993-08-01,joblessness
518,1993-08-01,joblessness
519,1993-08-01,training
520,1993-08-01,school
521,1993-08-01,joblessness
522,1993-08-01,employment
523,1993-08-01,employment
524,1993-08-01,joblessness
525,1993-08-01,employment
526,1993-08-01,training
527,1993-08-01,employment
528,1993-08-01,employment
529,1993-08-01,joblessness
530,1993-08-01,employment
531,1993-08-01,FE
532,1993-08-01,joblessness
533,1993-08-01,joblessness
534,1993-08-01,joblessness
535,1993-08-01,joblessness
536,1993-08-01,training
537,1993-08-01,FE
538,1993-08-01,FE
539,1993-08-01,training
540,1993-08-01,training
541,1993-08-01,FE
542,1993-08-01,FE
543,1993-08-01,FE
544,1993-08-01,school
545,1993-08-01,employment
546,1993-08-01,training
547,1993-08-01,employment
548,1993-08-01,employment
549,1993-08-01,joblessness
550,1993-08-01,FE
551,1993-08-01,joblessness
552,1993-08-01,school
553,1993-08-01,training
554,1993-08-01,FE
555,1993-08-01,joblessness
556,1993-08-01,FE
557,1993-08-01,employment
558,1993-08-01,employment
559,1993-08-01,school
560,1993-08-01,FE
561,1993-08-01,FE
562,1993-08-01,joblessness
563,1993-08-01,joblessness
564,1993-08-01,FE
565,1993-08-01,employment
566,1993-08-01,joblessness
567,1993-08-01,employment
568,1993-08-01,training
569,1993-08-01,FE
570,1993-08-01,FE
571,1993-08-01,FE
572,1993-08-01,employment
573,1993-08-01,joblessness
574,1993-08-01,joblessness
575,1993-08-01,school
576,1993-08-01,FE
577,1993-08-01,FE
578,1993-08-01,training
579,1993-08-01,training
580,1993-08-01,training
581,1993-08-01,joblessness
582,1993-08-01,employment
583,1993-08-01,employment
584,1993-08-01,joblessness
585,1993-08-01,employment
586,1993-08-01,employment
587,1993-08-01,school
588,1993-08-01,joblessness
589,1993-08-01,training
590,1993-08-01,school
591,1993-08-01,school
592,1993-08-01,school
593,1993-08-01,school
594,1993-08-01,school
595,1993-08-01,school
596,1993-08-01,joblessness
597,1993-08-01,school
598,1993-08-01,school
599,1993-08-01,training
600,1993-08-01,school
601,1993-08-01,school
602,1993-08-01,school
603,1993-08-01,FE
604,1993-08-01,school
605,1993-08-01,school
606,1993-08-01,training
607,1993-08-01,school
608,1993-08-01,school
609,1993-08-01,school
610,1993-08-01,school
611,1993-08-01,training
612,1993-08-01,school
613,1993-08-01,school
614,1993-08-01,school
615,1993-08-01,school
616,1993-08-01,training
617,1993-08-01,employment
618,1993-08-01,school
619,1993-08-01,school
620,1993-08-01,FE
621,1993-08-01,school
622,1993-08-01,FE
623,1993-08-01,school
624,1993-08-01,FE
625,1993-08-01,school
626,1993-08-01,training
627,1993-08-01,school
628,1993-08-01,school
629,1993-08-01,training
630,1993-08-01,school
631,1993-08-01,training
632,1993-08-01,training
633,1993-08-01,school
634,1993-08-01,school
635,1993-08-01,joblessness
636,1993-08-01,joblessness
637,1993-08-01,joblessness
638,1993-08-01,training
639,1993-08-01,school
640,1993-08-01,school
641,1993-08-01,training
642,1993-08-01,joblessness
643,1993-08-01,school
644,1993-08-01,training
645,1993-08-01,school
646,1993-08-01,school
647,1993-08-01,FE
648,1993-08-01,school
649,1993-08-01,employment
650,1993-08-01,school
651,1993-08-01,FE
652,1993-08-01,training
653,1993-08-01,FE
654,1993-08-01,school
655,1993-08-01,school
656,1993-08-01,school
657,1993-08-01,school
658,1993-08-01,school
659,1993-08-01,school
660,1993-08-01,school
661,1993-08-01,school
662,1993-08-01,school
663,1993-08-01,school
664,1993-08-01,employment
665,1993-08-01,school
666,1993-08-01,school
667,1993-08-01,school
668,1993-08-01,employment
669,1993-08-01,FE
670,1993-08-01,school
671,1993-08-01,joblessness
672,1993-08-01,training
673,1993-08-01,training
674,1993-08-01,school
675,1993-08-01,training
676,1993-08-01,school
677,1993-08-01,school
678,1993-08-01,school
679,1993-08-01,school
680,1993-08-01,employment
681,1993-08-01,school
682,1993-08-01,training
683,1993-08-01,school
684,1993-08-01,training
685,1993-08-01,school
686,1993-08-01,school
687,1993-08-01,school
688,1993-08-01,school
689,1993-08-01,school
690,1993-08-01,school
691,1993-08-01,school
692,1993-08-01,school
693,1993-08-01,school
694,1993-08-01,employment
695,1993-08-01,employment
696,1993-08-01,training
697,1993-08-01,school
698,1993-08-01,training
699,1993-08-01,employment
700,1993-08-01,training
701,1993-08-01,FE
702,1993-08-01,employment
703,1993-08-01,employment
704,1993-08-01,training
705,1993-08-01,FE
706,1993-08-01,school
707,1993-08-01,school
708,1993-08-01,FE
709,1993-08-01,FE
710,1993-08-01,school
711,1993-08-01,training
712,1993-08-01,training
1,1993-09-01,employment
2,1993-09-01,FE
3,1993-09-01,training
4,1993-09-01,training
5,1993-09-01,FE
6,1993-09-01,joblessness
7,1993-09-01,FE
8,1993-09-01,FE
9,1993-09-01,training
10,1993-09-01,school
11,1993-09-01,FE
12,1993-09-01,school
13,1993-09-01,school
14,1993-09-01,FE
15,1993-09-01,training
16,1993-09-01,school
17,1993-09-01,school
18,1993-09-01,training
19,1993-09-01,training
20,1993-09-01,training
21,1993-09-01,training
22,1993-09-01,training
23,1993-09-01,training
24,1993-09-01,school
25,1993-09-01,school
26,1993-09-01,employment
27,1993-09-01,school
28,1993-09-01,FE
29,1993-09-01,training
30,1993-09-01,FE
31,1993-09-01,school
32,1993-09-01,school
33,1993-09-01,school
34,1993-09-01,school
35,1993-09-01,school
36,1993-09-01,school
37,1993-09-01,school
38,1993-09-01,training
39,1993-09-01,school
40,1993-09-01,school
41,1993-09-01,training
42,1993-09-01,employment
43,1993-09-01,school
44,1993-09-01,school
45,1993-09-01,school
46,1993-09-01,FE
47,1993-09-01,school
48,1993-09-01,school
49,1993-09-01,school
50,1993-09-01,school
51,1993-09-01,school
52,1993-09-01,school
53,1993-09-01,school
54,1993-09-01,FE
55,1993-09-01,training
56,1993-09-01,FE
57,1993-09-01,school
58,1993-09-01,FE
59,1993-09-01,training
60,1993-09-01,training
61,1993-09-01,employment
62,1993-09-01,FE
63,1993-09-01,school
64,1993-09-01,FE
65,1993-09-01,FE
66,1993-09-01,training
67,1993-09-01,school
68,1993-09-01,employment
69,1993-09-01,training
70,1993-09-01,FE
71,1993-09-01,employment
72,1993-09-01,school
73,1993-09-01,FE
74,1993-09-01,FE
75,1993-09-01,school
76,1993-09-01,employment
77,1993-09-01,FE
78,1993-09-01,training
79,1993-09-01,school
80,1993-09-01,school
81,1993-09-01,FE
82,1993-09-01,employment
83,1993-09-01,FE
84,1993-09-01,training
85,1993-09-01,FE
86,1993-09-01,training
87,1993-09-01,training
88,1993-09-01,joblessness
89,1993-09-01,training
90,1993-09-01,school
91,1993-09-01,training
92,1993-09-01,training
93,1993-09-01,training
94,1993-09-01,training
95,1993-09-01,training
96,1993-09-01,training
97,1993-09-01,employment
98,1993-09-01,school
99,1993-09-01,employment
100,1993-09-01,school
101,1993-09-01,training
102,1993-09-01,school
103,1993-09-01,training
104,1993-09-01,joblessness
105,1993-09-01,training
106,1993-09-01,training
107,1993-09-01,school
108,1993-09-01,school
109,1993-09-01,FE
110,1993-09-01,training
111,1993-09-01,FE
112,1993-09-01,FE
113,1993-09-01,employment
114,1993-09-01,FE
115,1993-09-01,FE
116,1993-09-01,employment
117,1993-09-01,FE
118,1993-09-01,training
119,1993-09-01,FE
120,1993-09-01,employment
121,1993-09-01,training
122,1993-09-01,joblessness
123,1993-09-01,FE
124,1993-09-01,FE
125,1993-09-01,FE
126,1993-09-01,training
127,1993-09-01,training
128,1993-09-01,training
129,1993-09-01,FE
130,1993-09-01,FE
131,1993-09-01,training
132,1993-09-01,training
133,1993-09-01,school
134,1993-09-01,FE
135,1993-09-01,training
136,1993-09-01,training
137,1993-09-01,school
138,1993-09-01,training
139,1993-09-01,training
140,1993-09-01,training
141,1993-09-01,training
142,1993-09-01,FE
143,1993-09-01,school
144,1993-09-01,school
145,1993-09-01,FE
146,1993-09-01,FE
147,1993-09-01,training
148,1993-09-01,training
149,1993-09-01,school
150,1993-09-01,employment
151,1993-09-01,FE
152,1993-09-01,FE
153,1993-09-01,employment
154,1993-09-01,FE
155,1993-09-01,employment
156,1993-09-01,training
157,1993-09-01,FE
158,1993-09-01,FE
159,1993-09-01,FE
160,1993-09-01,training
161,1993-09-01,training
162,1993-09-01,employment
163,1993-09-01,FE
164,1993-09-01,FE
165,1993-09-01,FE
166,1993-09-01,employment
167,1993-09-01,FE
168,1993-09-01,FE
169,1993-09-01,employment
170,1993-09-01,FE
171,1993-09-01,FE
172,1993-09-01,FE
173,1993-09-01,joblessness
174,1993-09-01,FE
175,1993-09-01,FE
176,1993-09-01,FE
177,1993-09-01,FE
178,1993-09-01,joblessness
179,1993-09-01,employment
180,1993-09-01,FE
181,1993-09-01,FE
182,1993-09-01,FE
183,1993-09-01,FE
184,1993-09-01,training
185,1993-09-01,FE
186,1993-09-01,FE
187,1993-09-01,training
188,1993-09-01,FE
189,1993-09-01,FE
190,1993-09-01,FE
191,1993-09-01,training
192,1993-09-01,FE
193,1993-09-01,employment
194,1993-09-01,school
195,1993-09-01,training
196,1993-09-01,school
197,1993-09-01,FE
198,1993-09-01,FE
199,1993-09-01,FE
200,1993-09-01,FE
201,1993-09-01,employment
202,1993-09-01,employment
203,1993-09-01,school
204,1993-09-01,FE
205,1993-09-01,training
206,1993-09-01,school
207,1993-09-01,FE
208,1993-09-01,school
209,1993-09-01,school
210,1993-09-01,employment
211,1993-09-01,FE
212,1993-09-01,FE
213,1993-09-01,employment
214,1993-09-01,FE
215,1993-09-01,FE
216,1993-09-01,FE
217,1993-09-01,FE
218,1993-09-01,FE
219,1993-09-01,school
220,1993-09-01,FE
221,1993-09-01,training
222,1993-09-01,FE
223,1993-09-01,training
224,1993-09-01,FE
225,1993-09-01,FE
226,1993-09-01,employment
227,1993-09-01,training
228,1993-09-01,school
229,1993-09-01,employment
230,1993-09-01,FE
231,1993-09-01,joblessness
232,1993-09-01,FE
233,1993-09-01,employment
234,1993-09-01,school
235,1993-09-01,school
236,1993-09-01,school
237,1993-09-01,employment
238,1993-09-01,school
239,1993-09-01,FE
240,1993-09-01,FE
241,1993-09-01,FE
242,1993-09-01,FE
243,1993-09-01,FE
244,1993-09-01,FE
245,1993-09-01,FE
246,1993-09-01,FE
247,1993-09-01,FE
248,1993-09-01,school
249,1993-09-01,school
250,1993-09-01,school
251,1993-09-01,training
252,1993-09-01,training
253,1993-09-01,employment
254,1993-09-01,joblessness
255,1993-09-01,FE
256,1993-09-01,school
257,1993-09-01,school
258,1993-09-01,school
259,1993-09-01,school
260,1993-09-01,school
261,1993-09-01,FE
262,1993-09-01,training
263,1993-09-01,employment
264,1993-09-01,training
265,1993-09-01,training
266,1993-09-01,employment
267,1993-09-01,training
268,1993-09-01,training
269,1993-09-01,FE
270,1993-09-01,FE
271,1993-09-01,FE
272,1993-09-01,training
273,1993-09-01,school
274,1993-09-01,school
275,1993-09-01,FE
276,1993-09-01,training
277,1993-09-01,FE
278,1993-09-01,school
279,1993-09-01,school
280,1993-09-01,employment
281,1993-09-01,employment
282,1993-09-01,school
283,1993-09-01,school
284,1993-09-01,FE
285,1993-09-01,FE
286,1993-09-01,FE
287,1993-09-01,FE
288,1993-09-01,training
289,1993-09-01,employment
290,1993-09-01,FE
291,1993-09-01,FE
292,1993-09-01,employment
293,1993-09-01,FE
294,1993-09-01,FE
295,1993-09-01,FE
296,1993-09-01,training
297,1993-09-01,FE
298,1993-09-01,school
299,1993-09-01,training
300,1993-09-01,FE
301,1993-09-01,FE
302,1993-09-01,FE
303,1993-09-01,training
304,1993-09-01,FE
305,1993-09-01,FE
306,1993-09-01,employment
307,1993-09-01,FE
308,1993-09-01,school
309,1993-09-01,FE
310,1993-09-01,employment
311,1993-09-01,FE
312,1993-09-01,FE
313,1993-09-01,FE
314,1993-09-01,employment
315,1993-09-01,FE
316,1993-09-01,school
317,1993-09-01,school
318,1993-09-01,school
319,1993-09-01,training
320,1993-09-01,school
321,1993-09-01,training
322,1993-09-01,training
323,1993-09-01,school
324,1993-09-01,FE
325,1993-09-01,FE
326,1993-09-01,training
327,1993-09-01,FE
328,1993-09-01,school
329,1993-09-01,school
330,1993-09-01,FE
331,1993-09-01,FE
332,1993-09-01,school
333,1993-09-01,school
334,1993-09-01,training
335,1993-09-01,FE
336,1993-09-01,school
337,1993-09-01,FE
338,1993-09-01,FE
339,1993-09-01,FE
340,1993-09-01,school
341,1993-09-01,FE
342,1993-09-01,employment
343,1993-09-01,training
344,1993-09-01,school
345,1993-09-01,employment
346,1993-09-01,FE
347,1993-09-01,FE
348,1993-09-01,employment
349,1993-09-01,school
350,1993-09-01,FE
351,1993-09-01,training
352,1993-09-01,employment
353,1993-09-01,FE
354,1993-09-01,training
355,1993-09-01,training
356,1993-09-01,training
357,1993-09-01,FE
358,1993-09-01,school
359,1993-09-01,school
360,1993-09-01,FE
361,1993-09-01,FE
362,1993-09-01,training
363,1993-09-01,FE
364,1993-09-01,FE
365,1993-09-01,school
366,1993-09-01,training
367,1993-09-01,school
368,1993-09-01,FE
369,1993-09-01,FE
370,1993-09-01,FE
371,1993-09-01,training
372,1993-09-01,FE
373,1993-09-01,employment
374,1993-09-01,training
375,1993-09-01,FE
376,1993-09-01,FE
377,1993-09-01,joblessness
378,1993-09-01,FE
379,1993-09-01,FE
380,1993-09-01,FE
381,1993-09-01,FE
382,1993-09-01,FE
383,1993-09-01,FE
384,1993-09-01,FE
385,1993-09-01,FE
386,1993-09-01,training
387,1993-09-01,training
388,1993-09-01,FE
389,1993-09-01,training
390,1993-09-01,school
391,1993-09-01,FE
392,1993-09-01,employment
393,1993-09-01,training
394,1993-09-01,employment
395,1993-09-01,training
396,1993-09-01,FE
397,1993-09-01,training
398,1993-09-01,school
399,1993-09-01,employment
400,1993-09-01,school
401,1993-09-01,training
402,1993-09-01,school
403,1993-09-01,employment
404,1993-09-01,employment
405,1993-09-01,school
406,1993-09-01,FE
407,1993-09-01,FE
408,1993-09-01,school
409,1993-09-01,training
410,1993-09-01,school
411,1993-09-01,joblessness
412,1993-09-01,FE
413,1993-09-01,employment
414,1993-09-01,FE
415,1993-09-01,FE
416,1993-09-01,FE
417,1993-09-01,school
418,1993-09-01,FE
419,1993-09-01,training
420,1993-09-01,training
421,1993-09-01,employment
422,1993-09-01,school
423,1993-09-01,FE
424,1993-09-01,employment
425,1993-09-01,FE
426,1993-09-01,training
427,1993-09-01,employment
428,1993-09-01,employment
429,1993-09-01,employment
430,1993-09-01,FE
431,1993-09-01,FE
432,1993-09-01,employment
433,1993-09-01,FE
434,1993-09-01,FE
435,1993-09-01,training
436,1993-09-01,FE
437,1993-09-01,school
438,1993-09-01,FE
439,1993-09-01,training
440,1993-09-01,training
441,1993-09-01,FE
442,1993-09-01,training
443,1993-09-01,training
444,1993-09-01,FE
445,1993-09-01,FE
446,1993-09-01,FE
447,1993-09-01,FE
448,1993-09-01,FE
449,1993-09-01,school
450,1993-09-01,school
451,1993-09-01,school
452,1993-09-01,school
453,1993-09-01,school
454,1993-09-01,school
455,1993-09-01,FE
456,1993-09-01,school
457,1993-09-01,training
458,1993-09-01,FE
459,1993-09-01,FE
460,1993-09-01,school
461,1993-09-01,school
462,1993-09-01,FE
463,1993-09-01,FE
464,1993-09-01,FE
465,1993-09-01,FE
466,1993-09-01,FE
467,1993-09-01,school
468,1993-09-01,FE
469,1993-09-01,FE
470,1993-09-01,FE
471,1993-09-01,training
472,1993-09-01,training
473,1993-09-01,training
474,1993-09-01,school
475,1993-09-01,FE
476,1993-09-01,training
477,1993-09-01,school
478,1993-09-01,FE
479,1993-09-01,FE
480,1993-09-01,school
481,1993-09-01,employment
482,1993-09-01,training
483,1993-09-01,employment
484,1993-09-01,FE
485,1993-09-01,school
486,1993-09-01,joblessness
487,1993-09-01,school
488,1993-09-01,FE
489,1993-09-01,FE
490,1993-09-01,school
491,1993-09-01,FE
492,1993-09-01,FE
493,1993-09-01,training
494,1993-09-01,FE
495,1993-09-01,employment
496,1993-09-01,employment
497,1993-09-01,FE
498,1993-09-01,school
499,1993-09-01,training
500,1993-09-01,FE
501,1993-09-01,employment
502,1993-09-01,employment
503,1993-09-01,FE
504,1993-09-01,school
505,1993-09-01,school
506,1993-09-01,FE
507,1993-09-01,FE
508,1993-09-01,joblessness
509,1993-09-01,FE
510,1993-09-01,training
511,1993-09-01,training
512,1993-09-01,employment
513,1993-09-01,FE
514,1993-09-01,training
515,1993-09-01,FE
516,1993-09-01,FE
517,1993-09-01,FE
